,id,xpos,ypos,zrotation,timestamp,confidence,track_id,track_confidence,bee_id,video
56,f17392523272365513974d0c0,487.6533031463623,125.99331474304199,2.9247766,16.6,0.9912053,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
57,f16012137685809137132d0c0,500.58985328674316,138.3050594329834,2.99572,16.7,0.96567094,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
58,f11838853826970046121d0c0,500.4207458496094,126.3091983795166,3.0783408,16.8,0.9817545,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
59,f14149994903583777752d0c0,512.91823387146,113.65473365783691,3.1349356,16.9,0.90706915,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
60,f12618685904232893255d0c0,513.53466796875,127.0377368927002,2.9618137,17.0,0.7537261,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
61,f10924993426129447034d0c0,525.6765575408936,138.885498046875,-3.1061969,17.1,0.7135111,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
62,f12067763497553214898d0c0,512.9323177337646,138.66951942443848,-3.0118628,17.3,0.944211,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
63,f10510362728632258837d0c0,513.0411434173584,138.95136642456055,-3.121891,17.4,0.7045426,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
64,f12729031081638346244d0c0,512.6311645507812,101.15550994873047,-3.0005474,17.5,0.9851486,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
65,f18207694257968838457d0c0,539.1414852142334,150.82262992858887,2.510565,18.6,0.95445293,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
66,f14160946017943563880d0c0,551.2886352539062,125.52099800109863,2.6255777,18.7,0.08297128,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
67,f16736743353292620424d1c0,601.0882892608643,163.69084930419922,2.653272,18.9,0.88826746,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
68,f9596714935235086318d0c0,612.2919692993164,113.15736770629883,2.6480494,19.0,0.95814985,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
69,f10866760190081619742d0c0,600.4343147277832,125.7780818939209,2.7331576,19.2,0.93665195,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
70,f13225100611364607762d0c0,600.4907779693604,113.3915843963623,2.7965431,19.3,0.92279124,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
71,f14717787887001397888d0c0,612.5146236419678,112.91519927978516,2.6978776,19.4,0.94490325,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
72,f14247979709412472715d1c0,587.8983821868896,112.05460929870605,2.8738391,19.6,0.7658446,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
73,f14111554084973892844d1c0,587.5306091308594,100.58396530151367,2.7624993,19.7,0.9668451,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
74,f16436461070740331750d0c0,600.125545501709,112.228196144104,2.2526987,19.8,0.9777024,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
75,f15396913958653836289d0c0,612.239951133728,137.79311180114746,2.2512183,19.9,0.98342395,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
76,f12146672240618057794d0c0,625.5027885437012,139.62386512756348,2.1430469,20.0,0.97089124,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
77,f15346254514531960754d0c0,650.1189880371094,150.59812927246094,2.0424547,20.1,0.95986897,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
78,f15877242437779528232d0c0,662.5032596588135,139.58616065979004,1.8692834,20.2,0.9972077,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
79,f18283882588386891552d0c0,687.7191429138184,139.21387481689453,1.6862807,20.3,0.9733004,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
80,f13015361126399786987d0c0,713.0162391662598,151.1575164794922,1.5829856,20.4,0.250334,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
81,f9414732473498313731d0c0,726.3035621643066,151.9284210205078,1.4314884,20.5,0.8679114,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
82,f15057163667013241421d1c0,724.2845010757446,150.9075984954834,1.3940386,20.7,0.98268527,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
83,f14779740953836184752d0c0,712.168830871582,139.38754844665527,1.599147,20.8,0.74529856,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
84,f15861257073232138383d0c0,699.7151908874512,151.44565200805664,1.5095874,20.9,0.62520736,0.0,0.7517061495872931,1301.0,2018-08-19-17-00-51
85,f11496419231250908966d0c0,463.2220401763916,163.7494888305664,-0.19228388,0.8,0.93248844,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
86,f12206050457413513646d0c0,475.5463161468506,163.8064727783203,0.1762408,0.9,0.6651946,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
87,f12946873226817190872d0c0,500.7648220062256,200.81737899780273,-0.12977628,1.0,0.7073985,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
88,f11958120846687758910d0c0,501.5789737701416,200.76093864440918,0.3061983,1.1,0.10927508,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
89,f11705510930773533072d0c0,513.4960174560547,225.8577365875244,0.6759296,1.3,0.32214358,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
90,f10184872372751930261d0c0,524.5682649612427,226.3767967224121,0.3559672,1.4,0.5809063,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
91,f10633983894304474035d0c0,562.9145278930664,213.75984954833984,0.10093584,1.5,0.9019779,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
92,f13308392335438550983d0c0,586.4559955596924,201.82103538513184,-0.047716886,1.6,0.9985493,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
93,f10167996595333325253d0c0,612.697811126709,163.58159637451172,-0.35888836,1.7,0.9972862,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
94,f13151329879340819348d0c0,624.8615417480469,151.29507064819336,-0.289809,1.8,0.95355594,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
95,f15361226796025546923d0c0,599.3409547805786,125.9687385559082,-0.6834358,1.9,0.36598083,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
96,f16582939463408869479d0c0,587.2507076263428,125.62917518615723,-1.1065662,2.0,0.8382668,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
97,f13584078124018355620d0c0,600.1332416534424,151.0922622680664,-0.16728826,2.1,0.6983479,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
98,f14107376424481233396d0c0,611.4064388275146,189.50723838806152,0.036039613,2.2,0.9974033,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
99,f13304503454898092269d0c0,638.2282543182373,225.72720909118652,0.3380098,2.3,0.32311118,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
100,f11232133955689962158d0c0,625.4705467224121,238.4751377105713,0.46814018,2.4,0.52722454,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
101,f12595024951370770648d0c0,614.2610492706299,250.70775604248047,0.46625242,2.5,0.9773326,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
102,f10204092669529661182d0c0,588.5937423706055,237.95495796203613,1.3093511,2.6,0.94383204,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
103,f13565528983293057303d0c0,563.4830474853516,237.4923324584961,1.7017566,2.7,0.9938264,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
104,f9568726745576150302d0c0,500.4032516479492,197.9088191986084,2.7883394,2.9,0.61326003,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
105,f18429473932126285078d0c0,475.29907989501953,173.79011726379395,3.017952,3.0,0.9938872,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
106,f10942011757311409951d0c0,450.51208305358887,162.40849685668945,2.993696,3.1,0.92998624,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
107,f14985238073436588756d0c0,400.70923614501953,161.1305751800537,2.9601636,3.2,0.10035621,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
108,f10825136339294402316d0c0,473.3471164703369,203.0965232849121,0.08975466,10.8,0.117695406,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
109,f15432328664110476339d0c0,512.1271963119507,226.2327995300293,0.03359786,10.9,0.09989231,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
110,f17061649910748709770d0c0,548.8966684341431,239.0217571258545,0.13676825,11.0,0.9776711,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
111,f12422459225906880922d0c0,661.6097145080566,177.21103286743164,-0.17090277,11.3,0.84884137,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
112,f17341853491639100222d0c0,699.941370010376,151.17544555664062,-0.447212,11.4,0.9990827,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
113,f14347582197462163406d0c0,737.2359991073608,176.44846153259277,-0.13251099,11.5,0.9988102,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
